arm,dx_m,dt_s,c_mps,f0_hz,band_low_hz,band_high_hz,ppw_min,q_mode_max,q_full_spectrum,all_modes_spectral_stable,all_modes_strict_stable,all_modes_monotone,full_spectrum_stable,full_spectrum_strict,full_spectrum_safe,full_spectrum_monotone,grid_aliased_modes,valid_modes,invalid_modes,max_abs_spatial_error,min_signed_spatial_error,max_signed_spatial_error,max_abs_total_error,min_signed_total_error,max_signed_total_error,max_abs_temporal_increment,min_signed_temporal_increment,max_signed_temporal_increment,max_abs_phase_1s_rad,weighted_abs_spatial_error,weighted_abs_total_error,weighted_abs_temporal_increment,weighted_abs_phase_1s_rad,max_angular_anisotropy,max_abs_teacher_delta_phase_1s_rad,quadrature_valid_energy_fraction,worst_total_frequency_hz,worst_total_angle_deg
r6,5.0,0.000625,6000.0,25.0,11.39635093384242,44.77810219925797,26.798813282888204,0.030920829622671935,7.314285714285714,True,True,True,True,True,True,False,0,23478,0,1.4313584761893594e-09,-1.4313584761893594e-09,-1.4432899320127035e-15,1.3354770840301455e-06,-1.3354770840301455e-06,-5.573139061354482e-09,1.3340457344357404e-06,-1.3340457344357404e-06,-5.573137396019945e-09,0.00037573529412115444,5.1886969306796646e-11,2.4713037243425e-07,2.470784854649433e-07,5.2368568269084496e-05,1.341329158854876e-09,0.00037473470352145593,1.0,44.77810219925797,0.0
time_refined,5.0,0.0003125,6000.0,25.0,11.39635093384242,44.77810219925797,26.798813282888204,0.007730207405667984,1.8285714285714285,True,True,True,True,True,True,True,0,23478,0,1.4313584761893594e-09,-1.4313584761893594e-09,-1.4432899320127035e-15,8.452150757065624e-08,-8.452150757065624e-08,-3.482447663571975e-10,8.30901497606007e-08,-8.30901497606007e-08,-3.482429900003581e-10,2.378005125388362e-05,5.1886969306796646e-11,1.5462938826224346e-08,1.5411051856917548e-08,3.2774651186965265e-06,1.3413374855275606e-09,2.2779458311483166e-05,1.0,44.77810219925797,0.0
space_refined,2.5,0.000125,6000.0,25.0,11.39635093384242,44.77810219925797,53.59762656577641,0.0012368331851286846,1.1702857142857142,True,True,True,True,True,True,True,0,23478,0,5.644040790286908e-12,-5.644040790286908e-12,4.440892098500626e-16,2.130696508118035e-09,-2.130696508118035e-09,-8.914202709320307e-12,2.1250528003946556e-09,-2.1250528003946556e-09,-8.914202709320307e-12,5.994695743821354e-07,2.039322488607295e-13,3.945026898917759e-10,3.942987603287129e-10,8.358579176430115e-08,5.290656801548721e-12,4.0112358667050437e-07,1.0,44.77810219925797,0.0
coarse_125us,10.0,0.000125,6000.0,25.0,11.39635093384242,44.77810219925797,13.399406641444102,0.0012368331291815096,0.07314285714285713,True,True,True,True,True,True,True,0,23478,0,3.529529314372226e-07,-3.529529314372226e-07,-4.0756287233989497e-13,3.550779802408144e-07,-3.550779802408144e-07,-9.321876603962664e-12,2.1250525783500507e-09,-2.1250525783500507e-09,-8.914202709320307e-12,9.990087507837482e-05,1.29571437756867e-08,1.3351442460141492e-08,3.942986844547918e-10,3.152696886259258e-06,3.3033546820160353e-07,9.890028191732219e-05,1.0,44.77810219925797,0.0
coarse_250us,10.0,0.00025,6000.0,25.0,11.39635093384242,44.77810219925797,13.399406641444102,0.004947332516726038,0.29257142857142854,True,True,True,True,True,True,True,0,23478,0,3.529529314372226e-07,-3.529529314372226e-07,-4.0756287233989497e-13,3.8697249804542366e-07,-3.8697249804542366e-07,-1.430440210725692e-10,3.401962278548609e-08,-3.401962278548609e-08,-1.426364582002293e-10,0.0001088743693984741,1.29571437756867e-08,1.926797144061145e-08,6.31082766492475e-09,4.406222210935049e-06,3.3033541568805447e-07,0.00010787377623742147,1.0,44.77810219925797,0.0
teacher,5.0,0.000125,6750.0,25.0,11.39635093384242,44.77810219925797,30.14866494324923,0.0012368331850426558,0.37028571428571433,True,True,True,True,True,True,True,0,23478,0,5.593283614047095e-10,-5.593283614047095e-10,-4.440892098500626e-16,2.684381161799365e-09,-2.684381161799365e-09,-8.914868843135082e-12,2.125052911416958e-09,-2.125052911416958e-09,-8.914202709320307e-12,7.552482610320877e-07,2.0257852229564964e-11,4.1455660807967835e-10,3.942987558501134e-10,8.834014045779387e-08,5.241975742364957e-10,0.0,1.0,44.77810219925797,0.0
r6,5.0,0.000625,6750.0,25.0,11.39635093384242,44.77810219925797,30.14866494324923,0.030920829626066394,9.257142857142856,True,True,True,True,True,True,False,0,23478,0,5.593283614047095e-10,-5.593283614047095e-10,-4.440892098500626e-16,1.3346050595774983e-06,-1.3346050595774983e-06,-5.573137951131457e-09,1.3340457348798296e-06,-1.3340457348798296e-06,-5.573137396019945e-09,0.0003754899508141712,2.0257852229564964e-11,2.470987434327838e-07,2.4707848558055423e-07,5.2361070418844376e-05,5.241936884559095e-10,0.0003747347036464001,1.0,44.77810219925797,0.0
time_refined,5.0,0.0003125,6750.0,25.0,11.39635093384242,44.77810219925797,30.14866494324923,0.007730207406516598,2.314285714285714,True,True,True,True,True,True,True,0,23478,0,5.593283614047095e-10,-5.593283614047095e-10,-4.440892098500626e-16,8.36494777889385e-08,-8.36494777889385e-08,-3.4824365613417285e-10,8.3090149871623e-08,-8.3090149871623e-08,-3.482429900003581e-10,2.3534706447571145e-05,2.0257852229564964e-11,1.5431309714085753e-08,1.5411051861856187e-08,3.269967240758721e-06,5.241972411695883e-10,2.2779458342719193e-05,1.0,44.77810219925797,0.0
space_refined,2.5,0.000125,6750.0,25.0,11.39635093384242,44.77810219925797,60.29732988649846,0.0012368331851292174,1.4811428571428573,True,True,True,True,True,True,True,0,23478,0,2.201017146319373e-12,-2.201017146319373e-12,4.440892098500626e-16,2.12725359549637e-09,-2.12725359549637e-09,-8.914091687017844e-12,2.1250530224392605e-09,-2.1250530224392605e-09,-8.914202709320307e-12,5.985009139670642e-07,7.950383078476685e-14,3.943782547093059e-10,3.942987565175796e-10,8.355628760051467e-08,2.063238468963391e-12,1.5674734706502347e-07,1.0,44.77810219925797,0.0
coarse_125us,10.0,0.000125,6750.0,25.0,11.39635093384242,44.77810219925797,15.074332471624615,0.0012368331632095012,0.09257142857142858,True,True,True,True,True,True,True,0,23478,0,1.3901104001234899e-07,-1.3901104001234899e-07,-1.5876189252139739e-13,1.411360912584314e-07,-1.411360912584314e-07,-9.07318664644663e-12,2.1250528003946556e-09,-2.1250528003946556e-09,-8.914202709320307e-12,3.9708514203827236e-05,5.0851750200560925e-09,5.479473749181472e-09,3.9429872912537996e-10,1.2883407750212118e-06,1.3014967514823894e-07,3.895326594279515e-05,1.0,44.77810219925797,0.0
coarse_250us,10.0,0.00025,6750.0,25.0,11.39635093384242,44.77810219925797,15.074332471624615,0.004947332652838005,0.37028571428571433,True,True,True,True,True,True,True,0,23478,0,1.3901104001234899e-07,-1.3901104001234899e-07,-1.5876189252139739e-13,1.7303064303586524e-07,-1.7303064303586524e-07,-1.4279533111505316e-10,3.401962533899905e-08,-3.401962533899905e-08,-1.4263634717792684e-10,4.8682018082150603e-05,5.0851750200560925e-09,1.1396003423967104e-08,6.3108284039110135e-09,2.5418662735670578e-06,1.3014965416502378e-07,4.7926769821118515e-05,1.0,44.77810219925797,0.0
teacher,5.0,0.000125,1500.0,30.0,13.675621120610906,53.73372263910957,5.583086100601708,0.0017809610395885195,0.018285714285714284,True,True,True,True,True,True,True,0,23478,0,0.00030646564602643256,-0.00030646564602643256,-4.451806701055716e-10,0.00030647004614337003,-0.00030647004614337003,-4.63665772443278e-10,4.406379150445616e-09,-4.406379150445616e-09,-1.848499131540393e-11,0.10347009107442261,1.2198241654948875e-05,1.2199059165732333e-05,8.175107834566532e-10,0.003449234459899479,0.00028435836594375985,0.0,1.0,53.73372263910957,0.0
r6,5.0,0.000625,1500.0,30.0,13.675621120610906,53.73372263910957,5.583086100601708,0.04452402598971299,0.45714285714285713,True,True,True,True,True,True,True,0,23478,0,0.00030646564602643256,-0.00030646564602643256,-4.451806701055716e-10,0.0003092332912697504,-0.0003092332912697504,-1.2003154359341295e-08,2.771594186712356e-06,-2.771594186712356e-06,-1.1557973356168816e-08,0.10440301495551792,1.2198241654948875e-05,1.2711103714132491e-05,5.128620591836153e-07,0.0035794446003490437,0.0002843544232625783,0.0009342550049231194,1.0,53.73372263910957,0.0
time_refined,5.0,0.0003125,1500.0,30.0,13.675621120610906,53.73372263910957,5.583086100601708,0.011131006497428247,0.11428571428571428,True,True,True,True,True,True,True,0,23478,0,0.00030646564602643256,-0.00030646564602643256,-4.451806701055716e-10,0.00030663776489869843,-0.00030663776489869843,-1.1673215727370234e-09,1.723639663220311e-07,-1.723639663220311e-07,-7.221406805868469e-10,0.10352671610224212,1.2198241654948875e-05,1.2230201820506252e-05,3.196016555737504e-08,0.0034571522746717387,0.00028435812711191666,5.670566197244018e-05,1.0,53.73372263910957,0.0
space_refined,2.5,0.000125,1500.0,30.0,13.675621120610906,53.73372263910957,11.166172201203416,0.0017810394439574113,0.07314285714285713,True,True,True,True,True,True,True,0,23478,0,1.4846501836807136e-06,-1.4846501836807136e-06,-1.7511547767412594e-12,1.4890570172454431e-06,-1.4890570172454431e-06,-2.0236257114447653e-11,4.406864206885075e-09,-4.406864206885075e-09,-1.848488029310147e-11,0.0005027338466785009,5.4908632264891383e-08,5.5726288390352306e-08,8.176561254609256e-10,1.5807782504628354e-05,1.388462192664086e-06,0.10296735722774411,1.0,53.73372263910957,0.0
coarse_125us,10.0,0.000125,1500.0,30.0,13.675621120610906,53.73372263910957,2.791543050300854,0.0017679201352628457,0.004571428571428571,True,True,True,True,True,True,True,0,23478,0,0.03403498399810878,-0.03403498399810878,-1.1082389195227194e-07,0.03403498770431135,-0.03403498770431135,-1.1084237716563194e-07,4.326149993794104e-09,-4.326149993794104e-09,-1.848488029310147e-11,11.490856355451143,0.001813776448162383,0.001813777245982285,7.978199019419804e-10,0.5029667920347297,0.03034503169841074,11.38738626437672,1.0,53.73372263910957,0.0
coarse_250us,10.0,0.00025,1500.0,30.0,13.675621120610906,53.73372263910957,2.791543050300854,0.007071680541051383,0.018285714285714284,True,True,True,True,True,True,True,0,23478,0,0.03403498399810878,-0.03403498399810878,-1.1082389195227194e-07,0.03403504334137519,-0.03403504334137519,-1.1111966924381989e-07,6.927307094617419e-08,-6.927307094617419e-08,-2.957747380349929e-10,11.490875139577474,0.001813776448162383,0.0018137892191304064,1.2770968023475497e-08,0.5029698237396356,0.030345022388553633,11.387405048503052,1.0,53.73372263910957,0.0
teacher,5.0,0.000125,1600.0,30.0,13.675621120610906,53.73372263910957,5.955291840641822,0.0017809919719217228,0.020805079365079363,True,True,True,True,True,True,True,0,23478,0,0.00018932641369906467,-0.00018932641369906467,-2.6594804136692574e-10,0.00018933081639482818,-0.00018933081639482818,-2.844332547269346e-10,4.406570552895062e-09,-4.406570552895062e-09,-1.848499131540393e-11,0.06392166889420314,7.446502183207297e-06,7.447319750622903e-06,8.175674156051025e-10,0.0021073308082466173,0.00017590307528703164,0.0,1.0,53.73372263910957,0.0
r6,5.0,0.000625,1600.0,30.0,13.675621120610906,53.73372263910957,5.955291840641822,0.044524799298043066,0.5201269841269841,True,True,True,True,True,True,True,0,23478,0,0.00018932641369906467,-0.00018932641369906467,-2.6594804136692574e-10,0.00019209568513234299,-0.00019209568513234299,-1.1823921841624951e-08,2.7717148534112113e-06,-2.7717148534112113e-06,-1.155797357821342e-08,0.06485514093716309,7.446502183207297e-06,7.959399893374719e-06,5.128977101674221e-07,0.0022375516130943587,0.00017590063574168813,0.0009342956796645763,1.0,53.73372263910957,0.0
time_refined,5.0,0.0003125,1600.0,30.0,13.675621120610906,53.73372263910957,5.955291840641822,0.011131199824510767,0.13003174603174603,True,True,True,True,True,True,True,0,23478,0,0.00018932641369906467,-0.00018932641369906467,-2.6594804136692574e-10,0.0001894986335021498,-0.0001894986335021498,-9.880889439983775e-10,1.7237145555348832e-07,-1.7237145555348832e-07,-7.221407916091493e-10,0.06397832712751803,7.446502183207297e-06,7.478464564637334e-06,3.1962381430037665e-08,0.0021152492698797,0.00017590292750935266,5.67081258577096e-05,1.0,53.73372263910957,0.0
space_refined,2.5,0.000125,1600.0,30.0,13.675621120610906,53.73372263910957,11.910583681283644,0.0017810395812406518,0.08322031746031745,True,True,True,True,True,True,True,0,23478,0,8.936672272197299e-07,-8.936672272197299e-07,-1.0452749776845849e-12,8.980740737740689e-07,-8.980740737740689e-07,-1.953048833769344e-11,4.406865095063495e-09,-4.406865095063495e-09,-1.848499131540393e-11,0.0003032068137631626,3.295444256010011e-08,3.377209894254255e-08,8.176563824424303e-10,9.572248954538643e-06,8.360194461154435e-07,0.06361846208043997,1.0,53.73372263910957,0.0
coarse_125us,10.0,0.000125,1600.0,30.0,13.675621120610906,53.73372263910957,2.977645920320911,0.0017726507365443565,0.005201269841269841,True,True,True,True,True,True,True,0,23478,0,0.023145104535532424,-0.023145104535532424,-6.642995065142543e-08,0.023145108455431496,-0.023145108455431496,-6.644843586478544e-08,4.35515112862106e-09,-4.35515112862106e-09,-1.848499131540393e-11,7.814226903893112,0.0011780359857324451,0.0011780367902611227,8.04528677634755e-10,0.32769545534909134,0.020787225303647627,7.750305234998909,1.0,53.73372263910957,0.0
coarse_250us,10.0,0.00025,1600.0,30.0,13.675621120610906,53.73372263910957,2.977645920320911,0.007090602946177426,0.020805079365079363,True,True,True,True,True,True,True,0,23478,0,0.023145104535532424,-0.023145104535532424,-6.642995065142543e-08,0.023145167301537928,-0.023145167301537928,-6.672572816501798e-08,6.973760013906372e-08,-6.973760013906372e-08,-2.957758482580175e-10,7.8142467714529875,0.0011780359857324451,0.0011780488641310696,1.2878398624305864e-08,0.327698516725753,0.02078721876730505,7.750325102558785,1.0,53.73372263910957,0.0
teacher,5.0,0.000125,1800.0,30.0,13.675621120610906,53.73372263910957,6.699703320722049,0.0017810206503920962,0.02633142857142857,True,True,True,True,True,True,True,0,23478,0,7.779657611306501e-05,-7.779657611306501e-05,-1.0383005566438896e-10,7.780098126519697e-05,-7.780098126519697e-05,-1.2231526902439782e-10,4.406747855512094e-09,-4.406747855512094e-09,-1.848499131540393e-11,0.026267084560112165,3.004928502817563e-06,3.0057461234422003e-06,8.176206246372479e-10,0.0008515135440467771,7.242436273036112e-05,0.0,1.0,53.73372263910957,0.0
r6,5.0,0.000625,1800.0,30.0,13.675621120610906,53.73372263910957,6.699703320722049,0.04452551625980241,0.6582857142857143,True,True,True,True,True,True,True,0,23478,0,7.779657611306501e-05,-7.779657611306501e-05,-1.0383005566438896e-10,8.05673965753595e-05,-8.05673965753595e-05,-1.1661803744900112e-08,2.7718267305854027e-06,-2.7718267305854027e-06,-1.155797357821342e-08,0.027201078755284786,3.004928502817563e-06,3.5178596759113682e-06,5.129311730938054e-07,0.0009817443660372273,7.242335805779376e-05,0.0009343333916564344,1.0,53.73372263910957,0.0
time_refined,5.0,0.0003125,1800.0,30.0,13.675621120610906,53.73372263910957,6.699703320722049,0.011131379064950602,0.16457142857142856,True,True,True,True,True,True,True,0,23478,0,7.779657611306501e-05,-7.779657611306501e-05,-1.0383005566438896e-10,7.796889205768931e-05,-7.796889205768931e-05,-8.259709582958408e-10,1.7237839933237353e-07,-1.7237839933237353e-07,-7.221406805868469e-10,0.02632377442331476,3.004928502817563e-06,3.036892964102912e-06,3.1964461285348994e-08,0.0008594326132657504,7.24243018713766e-05,5.67104103482317e-05,1.0,53.73372263910957,0.0
space_refined,2.5,0.000125,1800.0,30.0,13.675621120610906,53.73372263910957,13.399406641444099,0.0017810397060213736,0.10532571428571429,True,True,True,True,True,True,True,0,23478,0,3.529529314372226e-07,-3.529529314372226e-07,-4.0756287233989497e-13,3.5735978998197027e-07,-3.5735978998197027e-07,-1.889266521004629e-11,4.406865872219612e-09,-4.406865872219612e-09,-1.848499131540393e-11,0.00012065143227235068,1.2957143775353748e-08,1.377480045150289e-08,8.176566761491417e-10,3.8908697691825324e-06,3.3033546475991216e-07,0.026146433127839815,1.0,53.73372263910957,0.0
coarse_125us,10.0,0.000125,1800.0,30.0,13.675621120610906,53.73372263910957,3.3498516603610247,0.001777406468830033,0.006582857142857143,True,True,True,True,True,True,True,0,23478,0,0.0110461108516684,-0.0110461108516684,-2.6069343683765567e-08,0.011046115020434621,-0.011046115020434621,-2.6087828786103273e-08,4.384423379910629e-09,-4.384423379910629e-09,-1.848499131540393e-11,3.729377606607064,0.0005236114218874564,0.0005236122335607055,8.11673249134067e-10,0.1463521587082539,0.010025590862481448,3.703110522046952,1.0,53.73372263910957,0.0
coarse_250us,10.0,0.00025,1800.0,30.0,13.675621120610906,53.73372263910957,3.3498516603610247,0.007109625875320132,0.02633142857142857,True,True,True,True,True,True,True,0,23478,0,0.0110461108516684,-0.0110461108516684,-2.6069343683765567e-08,0.011046177603836083,-0.011046177603836083,-2.6365121308380424e-08,7.020647696531768e-08,-7.020647696531768e-08,-2.957767364364372e-10,3.7293987359485135,0.0005236114218874564,0.0005236244146959828,1.2992808526462033e-08,0.14635525181209547,0.010025587623829324,3.7031316513884014,1.0,53.73372263910957,0.0
teacher,5.0,0.000125,3000.0,30.0,13.675621120610906,53.73372263910957,11.166172201203416,0.0017810394439574113,0.07314285714285713,True,True,True,True,True,True,True,0,23478,0,1.4846501836807136e-06,-1.4846501836807136e-06,-1.7511547767412594e-12,1.4890570172454431e-06,-1.4890570172454431e-06,-2.0236257114447653e-11,4.406864206885075e-09,-4.406864206885075e-09,-1.848488029310147e-11,0.0005027338466785009,5.4908632264891383e-08,5.5726288390352306e-08,8.176561254609256e-10,1.5807782504628354e-05,1.388462192664086e-06,0.0,1.0,53.73372263910957,0.0
r6,5.0,0.000625,3000.0,30.0,13.675621120610906,53.73372263910957,11.166172201203416,0.04452598609893528,1.8285714285714285,True,True,True,True,True,True,True,0,23478,0,1.4846501836807136e-06,-1.4846501836807136e-06,-1.7511547767412594e-12,4.2565309366082715e-06,-4.2565309366082715e-06,-1.1559724955034767e-08,2.7719000473824806e-06,-2.7719000473824806e-06,-1.1557973689235723e-08,0.0014370854483635907,5.4908632264891383e-08,5.678621774540952e-07,5.129535451892038e-07,0.00014604530939895703,1.388442928851319e-06,0.0009343581055130707,1.0,53.73372263910957,0.0
time_refined,5.0,0.0003125,3000.0,30.0,13.675621120610906,53.73372263910957,11.166172201203416,0.01113149652473382,0.45714285714285713,True,True,True,True,True,True,True,0,23478,0,1.4846501836807136e-06,-1.4846501836807136e-06,-1.7511547767412594e-12,1.6570319359976438e-06,-1.6570319359976438e-06,-7.238921684304955e-10,1.7238294980348456e-07,-1.7238294980348456e-07,-7.221407916091493e-10,0.0005594453601207582,5.4908632264891383e-08,8.687448404248291e-08,3.196585177759152e-08,2.3727258414689364e-05,1.3884610258196872e-06,5.671190739102238e-05,1.0,53.73372263910957,0.0
space_refined,2.5,0.000125,3000.0,30.0,13.675621120610906,53.73372263910957,22.332344402406832,0.001781039785211569,0.29257142857142854,True,True,True,True,True,True,True,0,23478,0,6.120847051427347e-09,-6.120847051427347e-09,-6.8833827526759706e-15,1.0527713145691564e-08,-1.0527713145691564e-08,-1.8492096742761532e-11,4.406866538353427e-09,-4.406866538353427e-09,-1.8485102337706394e-11,3.554355316932064e-06,2.2229233787297045e-10,1.0399491271611035e-09,8.176567892881331e-10,2.7110810310097877e-07,5.734838048887525e-09,0.0004991794913615688,1.0,53.73372263910957,0.0
coarse_125us,10.0,0.000125,3000.0,30.0,13.675621120610906,53.73372263910957,5.583086100601708,0.0017809610395885195,0.018285714285714284,True,True,True,True,True,True,True,0,23478,0,0.00030646564602643256,-0.00030646564602643256,-4.451806701055716e-10,0.00030647004614337003,-0.00030647004614337003,-4.63665772443278e-10,4.406379150445616e-09,-4.406379150445616e-09,-1.848499131540393e-11,0.10347009107442261,1.2198241654948875e-05,1.2199059165732333e-05,8.175107834566532e-10,0.003449234459899479,0.00028435836594375985,0.10296735722774411,1.0,53.73372263910957,0.0
coarse_250us,10.0,0.00025,3000.0,30.0,13.675621120610906,53.73372263910957,5.583086100601708,0.007123844158354078,0.07314285714285713,True,True,True,True,True,True,True,0,23478,0,0.00030646564602643256,-0.00030646564602643256,-4.451806701055716e-10,0.00030653610388120534,-0.00030653610388120534,-7.40958183698126e-10,7.055816142464977e-08,-7.055816142464977e-08,-2.957772915479495e-10,0.10349239341762384,1.2198241654948875e-05,1.2211327945949174e-05,1.3086291000297463e-08,0.0034523536429463975,0.00028435827189932095,0.10298965957094534,1.0,53.73372263910957,0.0
teacher,5.0,0.000125,4500.0,30.0,13.675621120610906,53.73372263910957,16.749258301805124,0.0017810397729478619,0.16457142857142856,True,True,True,True,True,True,True,0,23478,0,6.029012977748494e-08,-6.029012977748494e-08,-6.827871601444713e-14,6.469699465050383e-08,-6.469699465050383e-08,-1.8553492076023304e-11,4.406866316308822e-09,-4.406866316308822e-09,-1.848499131540393e-11,2.1842930534220762e-05,2.199910522153513e-09,3.0175672944848944e-09,8.17656772331381e-10,8.334371215635192e-07,5.646126910452409e-08,0.0,1.0,53.73372263910957,0.0
r6,5.0,0.000625,4500.0,30.0,13.675621120610906,53.73372263910957,16.749258301805124,0.04452599432369655,4.114285714285715,True,True,True,True,True,True,True,0,23478,0,6.029012977748494e-08,-6.029012977748494e-08,-6.827871601444713e-14,2.832190676094193e-06,-2.832190676094193e-06,-1.155804207897404e-08,2.771901330689275e-06,-2.771901330689275e-06,-1.155797357821342e-08,0.0009562012042720353,2.199910522153513e-09,5.151538592794121e-07,5.129539487572585e-07,0.00013107108516860927,5.646048595320252e-08,0.0009343585381445309,1.0,53.73372263910957,0.0
time_refined,5.0,0.0003125,4500.0,30.0,13.675621120610906,53.73372263910957,16.749258301805124,0.011131498580924137,1.0285714285714287,True,True,True,True,True,True,True,0,23478,0,6.029012977748494e-08,-6.029012977748494e-08,-6.827871601444713e-14,2.3267311033414728e-07,-2.3267311033414728e-07,-7.222091813474663e-10,1.7238302929545313e-07,-1.7238302929545313e-07,-7.221406805868469e-10,7.855484808319893e-05,2.199910522153513e-09,3.416578739141592e-08,3.196587686926241e-08,8.75292038066506e-06,5.646122169800094e-08,5.6711933554318105e-05,1.0,53.73372263910957,0.0
space_refined,2.5,0.000125,4500.0,30.0,13.675621120610906,53.73372263910957,33.49851660361025,0.0017810397865326449,0.6582857142857143,True,True,True,True,True,True,True,0,23478,0,2.4122437380924566e-10,-2.4122437380924566e-10,0.0,4.6480906901180674e-09,-4.6480906901180674e-09,-1.848532438231132e-11,4.406866427331124e-09,-4.406866427331124e-09,-1.848499131540393e-11,1.5692834359534896e-06,8.73119120263684e-12,8.263879940770078e-10,8.17656802874371e-10,2.103625252186103e-07,2.2608759309150628e-10,2.027364709826727e-05,1.0,53.73372263910957,0.0
coarse_125us,10.0,0.000125,4500.0,30.0,13.675621120610906,53.73372263910957,8.374629150902562,0.0017810364585568667,0.04114285714285714,True,True,True,True,True,True,True,0,23478,0,1.4023525501172251e-05,-1.4023525501172251e-05,-1.7460477508279837e-11,1.4027932058513493e-05,-1.4027932058513493e-05,-3.594546882368377e-11,4.406845555138261e-09,-4.406845555138261e-09,-1.848488029310147e-11,0.004736095504097616,5.285719345156439e-07,5.29389584912198e-07,8.176503965542334e-10,0.00015019322108070446,1.3089230741503144e-05,0.004714252573563395,1.0,53.73372263910957,0.0
coarse_250us,10.0,0.00025,4500.0,30.0,13.675621120610906,53.73372263910957,8.374629150902562,0.007124145834227467,0.16457142857142856,True,True,True,True,True,True,True,0,23478,0,1.4023525501172251e-05,-1.4023525501172251e-05,-1.7460477508279837e-11,1.4094086515870075e-05,-1.4094086515870075e-05,-3.132379911008343e-10,7.056563477991773e-08,-7.056563477991773e-08,-2.957772915479495e-10,0.004758430501640777,5.285719345156439e-07,5.416604612024486e-07,1.3088526686804787e-08,0.00015331303246261444,1.3089226409634946e-05,0.004736587571106556,1.0,53.73372263910957,0.0
teacher,5.0,0.000125,5800.0,30.0,13.675621120610906,53.73372263910957,21.587932922326605,0.0017810397847843212,0.27339174603174604,True,True,True,True,True,True,True,0,23478,0,8.017695729556351e-09,-8.017695729556351e-09,-8.770761894538737e-15,1.2424561823820568e-08,-1.2424561823820568e-08,-1.8494095144205858e-11,4.406866427331124e-09,-4.406866427331124e-09,-1.848499131540393e-11,4.194767350506759e-06,2.9130435203952253e-10,1.1089611448505118e-09,8.176567928109893e-10,2.9073584463744897e-07,7.511743227439638e-09,0.0,1.0,53.73372263910957,0.0
r6,5.0,0.000625,5800.0,30.0,13.675621120610906,53.73372263910957,21.587932922326605,0.04452599461960803,6.83479365079365,True,True,True,True,True,True,False,0,23478,0,8.017695729556351e-09,-8.017695729556351e-09,-8.770761894538737e-15,2.7799189684651893e-06,-2.7799189684651893e-06,-1.155798257101992e-08,2.7719013772076195e-06,-2.7719013772076195e-06,-1.1557973689235723e-08,0.0009385532859287908,2.9130435203952253e-10,5.132452677680482e-07,5.129539634160088e-07,0.00013052838829512604,7.511638977497626e-09,0.0009343585537750387,1.0,53.73372263910957,0.0
time_refined,5.0,0.0003125,5800.0,30.0,13.675621120610906,53.73372263910957,21.587932922326605,0.011131498654902008,1.7086984126984126,True,True,True,True,True,True,True,0,23478,0,8.017695729556351e-09,-8.017695729556351e-09,-8.770761894538737e-15,1.804007215833181e-07,-1.804007215833181e-07,-7.221497844156488e-10,1.723830322930553e-07,-1.723830322930553e-07,-7.221407916091493e-10,6.090669978032791e-05,2.9130435203952253e-10,3.2257182134478273e-08,3.196587778243875e-08,8.210219371992862e-06,7.5117370101907e-09,5.671193452888213e-05,1.0,53.73372263910957,0.0
space_refined,2.5,0.000125,5800.0,30.0,13.675621120610906,53.73372263910957,43.17586584465321,0.001781039786579472,1.0935669841269842,True,True,True,True,True,True,True,0,23478,0,3.177458296477198e-11,-3.177458296477198e-11,2.220446049250313e-16,4.438641010295896e-09,-4.438641010295896e-09,-1.8485213360008856e-11,4.406866538353427e-09,-4.406866538353427e-09,-1.8485213360008856e-11,1.4985692577836257e-06,1.1488402043652794e-12,8.1880563779902e-10,8.176567978956507e-10,2.082053230309502e-07,2.9783953081619075e-11,2.696198092723133e-06,1.0,53.73372263910957,0.0
coarse_125us,10.0,0.000125,5800.0,30.0,13.675621120610906,53.73372263910957,10.793966461163302,0.0017810393383424843,0.06834793650793651,True,True,True,True,True,True,True,0,23478,0,1.9374014662565386e-06,-1.9374014662565386e-06,-2.2962742818322113e-12,1.9418082897182387e-06,-1.9418082897182387e-06,-2.0781487641841068e-11,4.40686354075126e-09,-4.40686354075126e-09,-1.848499131540393e-11,0.0006555912498287771,7.177564497808518e-08,7.259330090048193e-08,8.176559223967452e-10,2.05975442704181e-05,1.8115636680748892e-06,0.0006513964824782704,1.0,53.73372263910957,0.0
coarse_250us,10.0,0.00025,5800.0,30.0,13.675621120610906,53.73372263910957,10.793966461163302,0.007124157353369937,0.27339174603174604,True,True,True,True,True,True,True,0,23478,0,1.9374014662565386e-06,-1.9374014662565386e-06,-2.2962742818322113e-12,2.007966746986334e-06,-2.007966746986334e-06,-2.9807378787438665e-10,7.056592010723506e-08,-7.056592010723506e-08,-2.957772915479495e-10,0.0006779275978178094,7.177564497808518e-08,8.486426022826117e-08,1.3088615250175984e-08,2.371738059747462e-05,1.8115630687765005e-06,0.0006737328304673027,1.0,53.73372263910957,0.0
teacher,5.0,0.000125,6000.0,30.0,13.675621120610906,53.73372263910957,22.332344402406832,0.001781039785211569,0.29257142857142854,True,True,True,True,True,True,True,0,23478,0,6.120847051427347e-09,-6.120847051427347e-09,-6.8833827526759706e-15,1.0527713145691564e-08,-1.0527713145691564e-08,-1.8492096742761532e-11,4.406866538353427e-09,-4.406866538353427e-09,-1.8485102337706394e-11,3.554355316932064e-06,2.2229233787297045e-10,1.0399491271611035e-09,8.176567892881331e-10,2.7110810310097877e-07,5.734838048887525e-09,0.0,1.0,53.73372263910957,0.0
