split,sample_id,family,parent_relative_l2,cpadc_relative_l2,relative_improvement_fraction,nonworse,adaptation_accepted,all_saved_time_indices,prediction_sealed_before_truth
test_id,test_id_marmousi_00071,marmousi,5.400835325176332,5.338666040327603,0.011511049884991404,True,True,401,True
test_id,test_id_marmousi_00072,marmousi,6.897654168199676,6.814187750333361,0.012100696241212055,True,True,401,True
test_id,test_id_marmousi_00073,marmousi,4.156877023225392,4.156877023225392,0.0,True,False,401,True
test_id,test_id_marmousi_00074,marmousi,6.197611543943757,6.197611543943757,0.0,True,False,401,True
test_id,test_id_marmousi_00075,marmousi,4.304198459642135,4.304198459642135,0.0,True,False,401,True
test_id,test_id_marmousi_00076,marmousi,5.705895902097243,5.705895902097243,0.0,True,False,401,True
test_id,test_id_marmousi_00077,marmousi,5.797549860897907,5.797549860897907,0.0,True,False,401,True
test_id,test_id_marmousi_00078,marmousi,5.733009169897817,5.733009169897817,0.0,True,False,401,True
test_id,test_id_marmousi_00079,marmousi,6.308050102013463,6.308050102013463,0.0,True,False,401,True
test_id,test_id_marmousi_00080,marmousi,4.394790497386593,4.394790497386593,0.0,True,False,401,True
test_id,test_id_marmousi_00081,marmousi,5.290377341362856,5.2271617163927875,0.011949171276652862,True,True,401,True
test_id,test_id_marmousi_00082,marmousi,5.232110685691392,5.232110685691392,0.0,True,False,401,True
test_id,test_id_marmousi_00083,marmousi,6.569567071142416,6.569567071142416,0.0,True,False,401,True
test_id,test_id_marmousi_00084,marmousi,5.180315259840272,5.12983332379869,0.009744954410967453,True,True,401,True
test_id,test_id_marmousi_00085,marmousi,5.480889914324812,5.415038715622027,0.012014690995831925,True,True,401,True
test_id,test_id_marmousi_00086,marmousi,4.207635108572636,4.162562200142102,0.010712171390219209,True,True,401,True
test_id,test_id_marmousi_00087,marmousi,6.415961982109163,6.3260199681372375,0.014018476765094285,True,True,401,True
test_id,test_id_marmousi_00088,marmousi,5.950968048620221,5.856257023981047,0.015915229902996028,True,True,401,True
test_id,test_id_marmousi_00089,marmousi,5.85406623928846,5.770941208032602,0.014199537186302985,True,True,401,True
test_id,test_id_marmousi_00090,marmousi,5.751105190804684,5.700453504355916,0.008807296122796389,True,True,401,True
test_id,test_id_marmousi_00091,marmousi,7.051424053707345,6.946311489510175,0.014906572544294248,True,True,401,True
test_id,test_id_marmousi_00092,marmousi,7.346146370724561,7.346146370724561,0.0,True,False,401,True
test_id,test_id_marmousi_00093,marmousi,7.739334068809339,7.739334068809339,0.0,True,False,401,True
test_id,test_id_marmousi_00094,marmousi,7.030098976511324,7.030098976511324,0.0,True,False,401,True
test_id,test_id_marmousi_00095,marmousi,6.500379181331778,6.500379181331778,0.0,True,False,401,True
test_id,test_id_marmousi_00096,marmousi,6.600381057193896,6.600381057193896,0.0,True,False,401,True
test_id,test_id_marmousi_00097,marmousi,7.759279564463993,7.759279564463993,0.0,True,False,401,True
test_id,test_id_marmousi_00098,marmousi,6.041919682100554,6.041919682100554,0.0,True,False,401,True
test_id,test_id_marmousi_00099,marmousi,6.148806584517086,6.148806584517086,0.0,True,False,401,True
test_id,test_id_marmousi_00100,marmousi,6.39566740171104,6.39566740171104,0.0,True,False,401,True
test_id,test_id_marmousi_00101,marmousi,7.170598041583543,7.074078369634671,0.013460477269697329,True,True,401,True
test_id,test_id_marmousi_00102,marmousi,6.51431496370082,6.429368014758039,0.013040043261052564,True,True,401,True
test_id,test_id_marmousi_00103,marmousi,7.396047618219626,7.28044556926217,0.01563024671078085,True,True,401,True
test_id,test_id_marmousi_00104,marmousi,7.300765134457109,7.214816409622936,0.011772564005452504,True,True,401,True
test_id,test_id_marmousi_00105,marmousi,4.686804845510507,4.686804845510507,0.0,True,False,401,True
test_id,test_id_marmousi_00106,marmousi,7.626938999632617,7.626938999632617,0.0,True,False,401,True
test_id,test_id_marmousi_00107,marmousi,7.6414967819245545,7.6414967819245545,0.0,True,False,401,True
test_id,test_id_marmousi_00108,marmousi,7.583995890205016,7.479596809741243,0.013765708997628575,True,True,401,True
test_id,test_id_marmousi_00109,marmousi,4.845463545224504,4.797271328986543,0.009945842289012252,True,True,401,True
test_id,test_id_marmousi_00110,marmousi,5.429662167449723,5.357267805116141,0.013333124621929293,True,True,401,True
test_id,test_id_marmousi_00111,marmousi,6.80770016807496,6.727863954050404,0.01172733993176601,True,True,401,True
test_id,test_id_marmousi_00112,marmousi,6.826121727820233,6.826121727820233,0.0,True,False,401,True
test_id,test_id_marmousi_00113,marmousi,6.958583233050691,6.958583233050691,0.0,True,False,401,True
test_id,test_id_marmousi_00114,marmousi,7.012807235062757,6.933579556129784,0.011297569757350436,True,True,401,True
test_id,test_id_marmousi_00115,marmousi,6.816282271668274,6.816282271668274,0.0,True,False,401,True
test_id,test_id_marmousi_00116,marmousi,7.279528461137405,7.279528461137405,0.0,True,False,401,True
test_id,test_id_marmousi_00117,marmousi,5.396854038564227,5.396854038564227,0.0,True,False,401,True
test_id,test_id_marmousi_00118,marmousi,5.500372604602474,5.500372604602474,0.0,True,False,401,True
test_id,test_id_marmousi_00119,marmousi,6.742003528464265,6.742003528464265,0.0,True,False,401,True
test_id,test_id_marmousi_00120,marmousi,6.044937821646775,5.9543606229371555,0.014983975250376336,True,True,401,True
test_id,test_id_marmousi_00121,marmousi,6.283823357341754,6.283823357341754,0.0,True,False,401,True
test_id,test_id_marmousi_00122,marmousi,7.118172387096973,7.118172387096973,0.0,True,False,401,True
test_id,test_id_marmousi_00123,marmousi,5.697907567613674,5.697907567613674,0.0,True,False,401,True
test_id,test_id_marmousi_00124,marmousi,5.8038453763574,5.736661906112119,0.011575682308656974,True,True,401,True
test_id,test_id_marmousi_00125,marmousi,5.882925577897307,5.808882043948407,0.012586175529244873,True,True,401,True
test_id,test_id_marmousi_00126,marmousi,6.620133663934889,6.620133663934889,0.0,True,False,401,True
test_id,test_id_marmousi_00127,marmousi,6.347921784077087,6.347921784077087,0.0,True,False,401,True
test_id,test_id_marmousi_00128,marmousi,6.620290293354918,6.620290293354918,0.0,True,False,401,True
test_id,test_id_marmousi_00129,marmousi,4.590186717547746,4.590186717547746,0.0,True,False,401,True
test_id,test_id_marmousi_00130,marmousi,6.545514257636571,6.545514257636571,0.0,True,False,401,True
test_id,test_id_marmousi_00131,marmousi,7.593154274303723,7.593154274303723,0.0,True,False,401,True
test_id,test_id_marmousi_00132,marmousi,7.59429723936272,7.59429723936272,0.0,True,False,401,True
test_id,test_id_marmousi_00133,marmousi,7.218071128452926,7.218071128452926,0.0,True,False,401,True
test_id,test_id_marmousi_00134,marmousi,7.101569104560877,7.101569104560877,0.0,True,False,401,True
test_id,test_id_marmousi_00135,marmousi,4.734079846918558,4.676540575614546,0.012154267178544561,True,True,401,True
test_id,test_id_marmousi_00136,marmousi,6.409855942498305,6.409855942498305,0.0,True,False,401,True
test_id,test_id_marmousi_00137,marmousi,6.689247618669329,6.689247618669329,0.0,True,False,401,True
test_id,test_id_marmousi_00138,marmousi,6.506395450234166,6.407470037716023,0.015204334454430118,True,True,401,True
test_id,test_id_marmousi_00139,marmousi,5.16698745909878,5.16698745909878,0.0,True,False,401,True
test_id,test_id_marmousi_00140,marmousi,6.336299814773761,6.270139844307152,0.010441420450520681,True,True,401,True
test_id,test_id_marmousi_00141,marmousi,5.9978096857868,5.9393530343865075,0.00974633315538821,True,True,401,True
test_id,test_id_marmousi_00142,marmousi,6.238555217417157,6.1564936983559635,0.013153930068950813,True,True,401,True
test_id,test_id_marmousi_00143,marmousi,5.980688713641353,5.980688713641353,0.0,True,False,401,True
test_id,test_id_marmousi_00144,marmousi,8.051106609045249,8.051106609045249,0.0,True,False,401,True
test_id,test_id_marmousi_00145,marmousi,4.709159473802149,4.709159473802149,0.0,True,False,401,True
test_id,test_id_marmousi_00146,marmousi,5.490333722482573,5.407916279316474,0.015011372228359202,True,True,401,True
test_id,test_id_marmousi_00147,marmousi,4.48493854739747,4.48493854739747,0.0,True,False,401,True
test_id,test_id_marmousi_00148,marmousi,6.287802349460451,6.287802349460451,0.0,True,False,401,True
test_id,test_id_marmousi_00149,marmousi,5.900637402748641,5.822254087842338,0.013283872496518892,True,True,401,True
